'5','Marital Status Codes','1999-09-09 23:23:00.050000','1999-09-09 23:23:00.050000','DBA','Y'
'6','Gender Codes',,'2008-07-26 11:42:58.000000','admin',
'7','Business Type Codes','1999-09-09 23:23:00.050000','1999-09-09 23:23:00.050000','DBA','Y'
'8','Business Industry Codes',,'2008-07-28 23:48:40.000000','admin',
'15','Race-Culture Codes','1999-09-09 23:23:00.050000','1999-09-09 23:23:00.050000','DBA','Y'
'25','Family Relationship','1999-09-09 23:23:00.050000','1999-09-09 23:23:00.050000','DBA','Y'
'26','Name Title','1999-09-09 23:23:00.050000','1999-09-09 23:23:00.050000','DBA','Y'
'27','Contact Category','1999-09-09 23:23:00.050000','1999-09-09 23:23:00.050000','DBA','Y'
