'1','Internal','1999-09-09 00:00:00.000000','1999-09-09 00:00:00.000000','DBA'
'2','External','1999-09-09 00:00:00.000000','2008-07-28 21:38:12.000000','admin'
'3','Temporary','1999-09-09 00:00:00.000000','1999-09-09 00:00:00.000000','DBA'
