'1','Quote','2004-07-01 00:00:00.000000','2004-07-01 00:00:00.000000','DBA'
'2','Invoiced','2004-07-01 00:00:00.000000','2004-07-01 00:00:00.000000','DBA'
'3','Closed','2004-07-01 00:00:00.000000','2004-07-01 00:00:00.000000','DBA'
'100','Cancelled','2004-07-01 00:00:00.000000','2004-07-01 00:00:00.000000','DBA'
'200','Refunded','2004-07-01 00:00:00.000000','2004-07-01 00:00:00.000000','DBA'
